review,sentiment_label,sentiment_score,identified_theme
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,negative,0.7598550915718079,"app, wow, banking, amazing, work"
it is incredible product.,positive,0.9998867511749268,"app, wow, banking, amazing, work"
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",positive,0.9997783303260803,"app, wow, banking, amazing, work"
best app,positive,0.999686598777771,"good, good app, app, good good, need"
ok,positive,0.9997851252555847,"app, wow, banking, amazing, work"
"It's an amazing app, experience it!!",positive,0.9998760223388672,"app, wow, banking, amazing, work"
This is the best banking app ever. I recommend everyone to use it.,positive,0.9997599720954895,"app, wow, banking, amazing, work"
It is the best application!!!,positive,0.9998468160629272,"good, good app, app, good good, need"
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",positive,0.9998323917388916,"app, wow, banking, amazing, work"
its features are so dynamic,positive,0.999643087387085,"app, wow, banking, amazing, work"
fast &Friendly user Application.,positive,0.9993237257003784,"app, wow, banking, amazing, work"
"Fast, Reliable and User Friendly. Keep it Up",positive,0.9997664093971252,"app, wow, banking, amazing, work"
"#dashen super app is easy to use, secure & fast transaction😍",positive,0.9874821901321411,"super, dashen, easy, bank, dashen bank"
i love this app esp 3 click that make e-commerce easier and convinient.,positive,0.9995126724243164,"app, wow, banking, amazing, work"
Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,positive,0.9990369081497192,"super, dashen, easy, bank, dashen bank"
Great for everyday banking and payments on the go,positive,0.9998255372047424,"app, wow, banking, amazing, work"
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",positive,0.9997794032096863,"super, dashen, easy, bank, dashen bank"
making transactions has never been easier. the new update is just amazing,positive,0.9998310804367065,"app, wow, banking, amazing, work"
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",positive,0.9850903749465942,"app, wow, banking, amazing, work"
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,positive,0.999284565448761,"app, wow, banking, amazing, work"
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,negative,0.9886249303817749,"app, wow, banking, amazing, work"
Convenient!,positive,0.9936902523040771,"app, wow, banking, amazing, work"
It is an amazing application that meets the needs of customers.,positive,0.999864935874939,"app, wow, banking, amazing, work"
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,positive,0.9731148481369019,"app, wow, banking, amazing, work"
the best Supper App ever,positive,0.999849796295166,"app, wow, banking, amazing, work"
"This is the best app ever, when is it planned to include digital lending and gasification?",positive,0.9990382194519043,"app, wow, banking, amazing, work"
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",positive,0.999815046787262,"app, wow, banking, amazing, work"
Dashen bank is my number one choice,positive,0.9996331930160522,"super, dashen, easy, bank, dashen bank"
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,positive,0.9994714856147766,"late, dashen superup, happy, good, super"
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",positive,0.9991614818572998,"app, wow, banking, amazing, work"
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",positive,0.9998248219490051,"app, wow, banking, amazing, work"
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,positive,0.9990429282188416,"super, dashen, easy, bank, dashen bank"
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",positive,0.9997945427894592,"app, wow, banking, amazing, work"
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,positive,0.9997891783714294,"app, wow, banking, amazing, work"
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",positive,0.9998010993003845,"app, wow, banking, amazing, work"
Easy to use and has many options. It is the best financial app I have ever used.,positive,0.9997546076774597,"super, dashen, easy, bank, dashen bank"
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",positive,0.9998537302017212,"super, dashen, easy, bank, dashen bank"
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",positive,0.9997860789299011,"app, wow, banking, amazing, work"
"This app has everything I was looking for, dashen is becoming a grandmaster.",positive,0.9995651841163635,"app, wow, banking, amazing, work"
Very convenient,positive,0.9988445043563843,"app, wow, banking, amazing, work"
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",positive,0.9997797608375549,"app, wow, banking, amazing, work"
wawwwww what nice super app !!keep it up dashen bank !!,positive,0.9991359114646912,"super, dashen, easy, bank, dashen bank"
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",positive,0.9991750121116638,"app, wow, banking, amazing, work"
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",positive,0.9995538592338562,"app, wow, banking, amazing, work"
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",positive,0.9982724189758301,"super, dashen, easy, bank, dashen bank"
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",positive,0.9994187355041504,"super, dashen, easy, bank, dashen bank"
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,positive,0.9995588660240173,"app, wow, banking, amazing, work"
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",positive,0.9992392063140869,"super, dashen, easy, bank, dashen bank"
Excellent app.,positive,0.9998461008071899,"app, wow, banking, amazing, work"
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,positive,0.9991500377655029,"app, wow, banking, amazing, work"
thanks again,positive,0.9998217225074768,"app, wow, banking, amazing, work"
Super Easy To Use and Fast Transaction.,positive,0.996877908706665,"super, dashen, easy, bank, dashen bank"
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",positive,0.999527096748352,"super, dashen, easy, bank, dashen bank"
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",positive,0.9953939914703369,"super, dashen, easy, bank, dashen bank"
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",positive,0.9982413053512573,"app, wow, banking, amazing, work"
what an App,positive,0.9938238859176636,"app, wow, banking, amazing, work"
The new e-commerce feature is incredibly amazing and user friendly.,positive,0.9998598098754883,"app, wow, banking, amazing, work"
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",positive,0.9974797368049622,"super, dashen, easy, bank, dashen bank"
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",positive,0.9997472167015076,"app, wow, banking, amazing, work"
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",positive,0.9998795986175537,"app, wow, banking, amazing, work"
"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",positive,0.9998557567596436,"app, wow, banking, amazing, work"
"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",positive,0.9997962117195129,"super, dashen, easy, bank, dashen bank"
"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",positive,0.8947896361351013,"app, wow, banking, amazing, work"
the chat banking and unique and only app that alow money request!!,negative,0.9822685718536377,"app, wow, banking, amazing, work"
Better and inclusive app!,positive,0.999285876750946,"app, wow, banking, amazing, work"
Amazing Application,positive,0.9998698234558105,"app, wow, banking, amazing, work"
It keep my time to pay my bills and I generate my satment easily,positive,0.996675968170166,"app, wow, banking, amazing, work"
"It's an amazing app that is up-to-date with the times, wow wow",positive,0.9998683929443359,"app, wow, banking, amazing, work"
A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,positive,0.9993858337402344,"app, wow, banking, amazing, work"
"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",positive,0.9997283816337585,"super, dashen, easy, bank, dashen bank"
"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",positive,0.9997382760047913,"app, wow, banking, amazing, work"
"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",positive,0.9996484518051147,"super, dashen, easy, bank, dashen bank"
"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",positive,0.9998247027397156,"app, wow, banking, amazing, work"
"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",positive,0.9998260140419006,"app, wow, banking, amazing, work"
Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,positive,0.9817668795585632,"super, dashen, easy, bank, dashen bank"
"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",positive,0.9943593144416809,"app, wow, banking, amazing, work"
it's a hestorical app. in the bank industry.,negative,0.9915915727615356,"app, wow, banking, amazing, work"
"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",positive,0.9996839761734009,"app, wow, banking, amazing, work"
"easy &,simple to use",positive,0.9968307614326477,"super, dashen, easy, bank, dashen bank"
"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",positive,0.9998811483383179,"app, wow, banking, amazing, work"
"All in one, that is it 👌",positive,0.8945450782775879,"app, wow, banking, amazing, work"
", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",positive,0.9995104074478149,"super, dashen, easy, bank, dashen bank"
very easy and flexible app.,positive,0.9997106194496155,"super, dashen, easy, bank, dashen bank"
"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",positive,0.9998281002044678,"super, dashen, easy, bank, dashen bank"
dashen super app is simple faster and reliable.,positive,0.999518632888794,"super, dashen, easy, bank, dashen bank"
"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",positive,0.999748170375824,"super, dashen, easy, bank, dashen bank"
"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",positive,0.9995062351226807,"app, wow, banking, amazing, work"
this app is the most simply to use and secure safe i love it to use for any bank transaction,positive,0.9964408278465271,"super, dashen, easy, bank, dashen bank"
"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",positive,0.9997468590736389,"app, wow, banking, amazing, work"
An app with High performance and advanced features!,positive,0.9995831847190857,"app, wow, banking, amazing, work"
"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",positive,0.9997954964637756,"app, wow, banking, amazing, work"
"Good actually , but it have to WORK when developer option is on 🙏",negative,0.9746389389038086,"app, wow, banking, amazing, work"
"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",positive,0.9981800317764282,"app, wow, banking, amazing, work"
I appreciate that Dashen Bank takes lifestyle services into account.,positive,0.9980393052101135,"super, dashen, easy, bank, dashen bank"
keep it up!,positive,0.9998477697372437,"app, wow, banking, amazing, work"
amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,positive,0.9998038411140442,"super, dashen, easy, bank, dashen bank"
very comfortable app keep it,positive,0.999691367149353,"app, wow, banking, amazing, work"
it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,positive,0.999531626701355,"super, dashen, easy, bank, dashen bank"
"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",negative,0.9068743586540222,"app, wow, banking, amazing, work"
easiness to use with fast response time,negative,0.964725911617279,"app, wow, banking, amazing, work"
"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",positive,0.9992745518684387,"app, wow, banking, amazing, work"
"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",positive,0.9990044236183167,"super, dashen, easy, bank, dashen bank"
"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",positive,0.9998193383216858,"app, wow, banking, amazing, work"
dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,positive,0.9974090456962585,"super, dashen, easy, bank, dashen bank"
"The Dashen Bank Super App has truly elevated my mobile banking experience. It's fast, user-friendly, and packed with all the essential features. The interface is clean and intuitive, making navigation easy even for first-time users. I also appreciate the added security features that give me peace of mind while banking on the go. Dashen Bank has done an amazing job with this app—it’s reliable, efficient, and always improving. Highly recommended for anyone looking for seamless digital banking!",positive,0.9998351335525513,"super, dashen, easy, bank, dashen bank"
A fantastic product!! keep the good work.,positive,0.9998842477798462,"app, wow, banking, amazing, work"
"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",positive,0.9998030066490173,"app, wow, banking, amazing, work"
"The Dashen Super App offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. Its sleek design and intuitive navigation ensure effortless transactions. It's evident that Dashen Bank has carefully crafted the app to make everyday financial activities easier. A great choice for anyone aiming to streamline their digital routines!",positive,0.999062716960907,"super, dashen, easy, bank, dashen bank"
Dashen supper App is the most useful app for our customers,positive,0.9988586902618408,"app, wow, banking, amazing, work"
it is the most amazing mobile app,positive,0.9998717308044434,"app, wow, banking, amazing, work"
A Good and fast supper app thanks for dashen bank,positive,0.9997884631156921,"super, dashen, easy, bank, dashen bank"
"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",positive,0.9993189573287964,"super, dashen, easy, bank, dashen bank"
Too best,positive,0.877548098564148,"good, good app, app, good good, need"
"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",positive,0.9985912442207336,"super, dashen, easy, bank, dashen bank"
To join digital world use supper app and make your life easy,positive,0.987091064453125,"super, dashen, easy, bank, dashen bank"
best mobile banking application,positive,0.9996380805969238,"app, wow, banking, amazing, work"
"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",positive,0.9998156428337097,"app, wow, banking, amazing, work"
I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,positive,0.9981945157051086,"app, wow, banking, amazing, work"
this is what we expect to get service Dashen Bank always like his slogan,negative,0.8835362792015076,"super, dashen, easy, bank, dashen bank"
"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",positive,0.9997934699058533,"app, wow, banking, amazing, work"
Dashen Super App gives me an amazing convenience and makes life easy.,positive,0.999823272228241,"super, dashen, easy, bank, dashen bank"
excellent mobile banking app,positive,0.9998179078102112,"app, wow, banking, amazing, work"
Wow! like his name Super App...,positive,0.9985873699188232,"super, dashen, easy, bank, dashen bank"
Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,positive,0.9926958084106445,"app, wow, banking, amazing, work"
convenient and fast,positive,0.9996170997619629,"app, wow, banking, amazing, work"
Best- in-class app.,positive,0.999584972858429,"app, wow, banking, amazing, work"
I really like this amazing application and Dashen Supper app that has made my life easier.,positive,0.9997171759605408,"super, dashen, easy, bank, dashen bank"
Superb,positive,0.9998656511306763,"app, wow, banking, amazing, work"
"amazing features, faster and easy to use",positive,0.9998817443847656,"super, dashen, easy, bank, dashen bank"
"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",positive,0.999481737613678,"late, dashen superup, happy, good, super"
Best App!,positive,0.9997498393058777,"good, good app, app, good good, need"
I love it. one of the best mobile banking app in the banking industry,positive,0.9998683929443359,"app, wow, banking, amazing, work"
I love this app,positive,0.9998608827590942,"app, wow, banking, amazing, work"
no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,negative,0.9980541467666626,"app, wow, banking, amazing, work"
good,positive,0.9998161196708679,"good, good app, app, good good, need"
waw no idea the best app.,negative,0.9923465251922607,"app, wow, banking, amazing, work"
fast best app,positive,0.999737560749054,"good, good app, app, good good, need"
Nice App,positive,0.9998061060905457,"nice, nice app, nice application, application, app"
nice app ever,positive,0.9998384714126587,"nice, nice app, nice application, application, app"
good,positive,0.9998161196708679,"good, good app, app, good good, need"
very disappointing app. Closes frequently and unstable in function,negative,0.9997677206993103,"app, wow, banking, amazing, work"
"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",negative,0.9992289543151855,"app, wow, banking, amazing, work"
nic app,positive,0.9797857403755188,"app, wow, banking, amazing, work"
Nice,positive,0.9998552799224854,"nice, nice app, nice application, application, app"
"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",positive,0.9997890591621399,"super, dashen, easy, bank, dashen bank"
So far so good! their in person customer service is amazing 👏,positive,0.9998642206192017,"app, wow, banking, amazing, work"
The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,negative,0.9958034157752991,"app, wow, banking, amazing, work"
ምርጫዬ ነው,negative,0.7850590348243713,"app, wow, banking, amazing, work"
It's bad for the connection and too many days are it that not working,negative,0.9996840953826904,"app, wow, banking, amazing, work"
it's samart,positive,0.9992457628250122,"app, wow, banking, amazing, work"
"The app is not working properly, I have been using it.",negative,0.999715268611908,"app, wow, banking, amazing, work"
it is very good app,positive,0.9998699426651001,"good, good app, app, good good, need"
"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",negative,0.9996039271354675,"app, wow, banking, amazing, work"
slow cumbersome,negative,0.9997989535331726,"app, wow, banking, amazing, work"
Is really 💀,positive,0.9858713746070862,"app, wow, banking, amazing, work"
It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,negative,0.9997294545173645,"app, wow, banking, amazing, work"
"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",negative,0.9996976852416992,"app, wow, banking, amazing, work"
"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",negative,0.9981010556221008,"app, wow, banking, amazing, work"
proud by dashen bank,positive,0.9998666048049927,"super, dashen, easy, bank, dashen bank"
best,positive,0.9997941851615906,"app, wow, banking, amazing, work"
best of best,positive,0.9997496008872986,"good, good app, app, good good, need"
nice,positive,0.9998552799224854,"nice, nice app, nice application, application, app"
This app is not working unless you turn off developer mode on your phone. So it takes your rights to just use it.,negative,0.9994447827339172,"app, wow, banking, amazing, work"
real super up,positive,0.9998282194137573,"app, wow, banking, amazing, work"
it's very disappointing fix it as soon as possible not expected from dashin bank fix it,negative,0.9993618130683899,"app, wow, banking, amazing, work"
why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,negative,0.999297022819519,"super, dashen, easy, bank, dashen bank"
good,positive,0.9998161196708679,"good, good app, app, good good, need"
tanku,negative,0.9159653186798096,"app, wow, banking, amazing, work"
very nice,positive,0.9998563528060913,"nice, nice app, nice application, application, app"
perfect,positive,0.9998517036437988,"app, wow, banking, amazing, work"
goood,negative,0.9943867921829224,"app, wow, banking, amazing, work"
why does it ask me for both pin and opt even the opt is touch let alone both,negative,0.9958769083023071,"app, wow, banking, amazing, work"
it is best app easy to use,positive,0.9864110350608826,"super, dashen, easy, bank, dashen bank"
It is very easy to use and powerful application.,positive,0.9997655749320984,"super, dashen, easy, bank, dashen bank"
this apps have a good feature but but some features like developer mode turn off irritate user,negative,0.997230589389801,"app, wow, banking, amazing, work"
"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",positive,0.9897825717926025,"app, wow, banking, amazing, work"
wallahi very fantastic Bank,positive,0.999818742275238,"app, wow, banking, amazing, work"
"Waw, It's amazing app. thank you Dashen Bank.",positive,0.99986732006073,"super, dashen, easy, bank, dashen bank"
ok,positive,0.9997851252555847,"app, wow, banking, amazing, work"
nice app,positive,0.9998061060905457,"nice, nice app, nice application, application, app"
"I’ve been using the Dashen Bank Super App for a while now, and it’s been a game-changer. The app is super fast and reliable—I’ve never had an issue with transactions being delayed. One of my favorite features is the chat banking, which makes it so easy to do things like check my balance or transfer money just by typing a quick message. The budgeting tool is also really useful. It helps me keep track of my spending and gives me a clear picture of where",positive,0.9992021918296814,"super, dashen, easy, bank, dashen bank"
good,positive,0.9998161196708679,"good, good app, app, good good, need"
nice application,positive,0.9998229146003723,"nice, nice app, nice application, application, app"
Very good app that like it too. B/c it is very fast and easy to use.,positive,0.9998027682304382,"super, dashen, easy, bank, dashen bank"
best experiences,positive,0.9992781281471252,"good, good app, app, good good, need"
too slow to use.,negative,0.9997276663780212,"app, wow, banking, amazing, work"
ጥሩ ነው,negative,0.7850590348243713,"app, wow, banking, amazing, work"
the worst app in the market only good ui,negative,0.9997721314430237,"app, wow, banking, amazing, work"
nic,positive,0.9977141618728638,"app, wow, banking, amazing, work"
በጣም ቅልል ያለ አፕ በርቱልን ለአጠቃቀም ምቹ,negative,0.9200406670570374,"app, wow, banking, amazing, work"
thanks for all digital transaction,positive,0.9994550347328186,"app, wow, banking, amazing, work"
Good,positive,0.9998161196708679,"good, good app, app, good good, need"
Best,positive,0.9997941851615906,"app, wow, banking, amazing, work"
Good,positive,0.9998161196708679,"good, good app, app, good good, need"
"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",negative,0.9997400641441345,"app, wow, banking, amazing, work"
it's Be Come Busy &not working good,negative,0.9993822574615479,"app, wow, banking, amazing, work"
I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,negative,0.9980534315109253,"app, wow, banking, amazing, work"
"best ever digital banking sector essay for understanding ,smart and convince for using",positive,0.9997392296791077,"app, wow, banking, amazing, work"
good and latest,positive,0.9998561143875122,"late, dashen superup, happy, good, super"
The best App of all,positive,0.9998633861541748,"good, good app, app, good good, need"
Worst app ever,negative,0.9997803568840027,"app, wow, banking, amazing, work"
"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",negative,0.9997894167900085,"late, dashen superup, happy, good, super"
Naiycapp,positive,0.8075174689292908,"app, wow, banking, amazing, work"
Good,positive,0.9998161196708679,"good, good app, app, good good, need"
The app is good but it has no USSD option,negative,0.9952346682548523,"app, wow, banking, amazing, work"
Hey great,positive,0.999745786190033,"app, wow, banking, amazing, work"
I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,positive,0.9984980821609497,"app, wow, banking, amazing, work"
The app is good but it ask update every week so tiring,negative,0.9951795339584351,"app, wow, banking, amazing, work"
It good and easy to use,positive,0.9998750686645508,"super, dashen, easy, bank, dashen bank"
በጣም አሪፍ መተግበሪያ ነው ። አመሠግናለሁ ።,negative,0.9200406670570374,"app, wow, banking, amazing, work"
"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",positive,0.9655697345733643,"app, wow, banking, amazing, work"
Excellent,positive,0.9998434782028198,"app, wow, banking, amazing, work"
Good,positive,0.9998161196708679,"good, good app, app, good good, need"
Wow Excellent app,positive,0.9998443126678467,"app, wow, banking, amazing, work"
Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,negative,0.9983522891998291,"app, wow, banking, amazing, work"
Add the option to send money to any telebirr account like amole does.,negative,0.995681881904602,"app, wow, banking, amazing, work"
It's best,positive,0.999842643737793,"good, good app, app, good good, need"
no one dashen yichlal,negative,0.9842472076416016,"app, wow, banking, amazing, work"
In short ! I'm so proud of this app developers for their highest professional of developing. Thanks,positive,0.9998522996902466,"app, wow, banking, amazing, work"
The speed is too slow. Need some improvements.,negative,0.9997935891151428,"app, wow, banking, amazing, work"
good app,positive,0.9998493194580078,"good, good app, app, good good, need"
Fantastic app,positive,0.9998588562011719,"app, wow, banking, amazing, work"
Good,positive,0.9998161196708679,"good, good app, app, good good, need"
