review,rating,date,bank,source,sentiment_label,sentiment_score,sentiment_category
ok,5,2024-08-03,boa,Google Play,POSITIVE,0.9997851252555847,positive
Nice,5,2024-08-03,boa,Google Play,POSITIVE,0.9998552799224854,positive
"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,2024-08-03,boa,Google Play,POSITIVE,0.9958856701850891,positive
Great,5,2024-08-03,boa,Google Play,POSITIVE,0.9998630285263062,positive
It's a useless app,1,2024-08-02,boa,Google Play,NEGATIVE,0.9998058676719666,negative
"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01,boa,Google Play,NEGATIVE,0.9968530535697937,negative
Poor network,1,2024-08-01,boa,Google Play,NEGATIVE,0.9997891783714294,negative
Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31,boa,Google Play,NEGATIVE,0.9993754029273987,negative
The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,2024-07-31,boa,Google Play,NEGATIVE,0.9953023195266724,negative
"It's not working totally, what a useless app is it,",1,2024-07-31,boa,Google Play,NEGATIVE,0.9998171925544739,negative
"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,2024-07-31,boa,Google Play,NEGATIVE,0.9989368319511414,negative
this is so disappointing app 😞,1,2024-07-31,boa,Google Play,NEGATIVE,0.9998024106025696,negative
አቢስኒያ የሁሉም ምርጫ,5,2024-07-29,boa,Google Play,NEGATIVE,0.8337252736091614,negative
Ok,5,2024-07-29,boa,Google Play,POSITIVE,0.9997851252555847,positive
Nays,5,2024-07-28,boa,Google Play,NEGATIVE,0.9894010424613953,negative
The worst app,1,2024-07-28,boa,Google Play,NEGATIVE,0.9997969269752502,negative
it can't even open and only display error messages,1,2024-07-27,boa,Google Play,NEGATIVE,0.9993472695350647,negative
not active,1,2024-07-27,boa,Google Play,NEGATIVE,0.999765932559967,negative
To get good quality,5,2024-07-27,boa,Google Play,POSITIVE,0.9998683929443359,positive
አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26,boa,Google Play,NEGATIVE,0.9647620320320129,negative
uselss app dont download,1,2024-07-26,boa,Google Play,NEGATIVE,0.9977203011512756,negative
"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25,boa,Google Play,NEGATIVE,0.9997162222862244,negative
"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25,boa,Google Play,NEGATIVE,0.9991223216056824,negative
Corrupted and poor app,1,2024-07-24,boa,Google Play,NEGATIVE,0.9997439980506897,negative
Good,1,2024-07-24,boa,Google Play,POSITIVE,0.9998161196708679,positive
When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,3,2024-07-24,boa,Google Play,NEGATIVE,0.9998012185096741,negative
Nice,5,2024-07-24,boa,Google Play,POSITIVE,0.9998552799224854,positive
FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23,boa,Google Play,POSITIVE,0.9994503855705261,positive
Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,1,2024-07-23,boa,Google Play,NEGATIVE,0.9994396567344666,negative
"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23,boa,Google Play,NEGATIVE,0.9997815489768982,negative
Poor application. It turned off by itself,1,2024-07-23,boa,Google Play,NEGATIVE,0.9997444748878479,negative
Okay,5,2024-07-23,boa,Google Play,POSITIVE,0.9997709393501282,positive
Allowed,5,2024-07-23,boa,Google Play,POSITIVE,0.9978752136230469,positive
It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,2024-07-23,boa,Google Play,NEGATIVE,0.9991043210029602,negative
we want international mobile banking,1,2024-07-22,boa,Google Play,POSITIVE,0.958784818649292,positive
"screenshot isn't working, Please modify it",2,2024-07-22,boa,Google Play,NEGATIVE,0.9996084570884705,negative
Naziriet measho 89160437,1,2024-07-22,boa,Google Play,NEGATIVE,0.9862651228904724,negative
Ahmed Mohammed husen,3,2024-07-21,boa,Google Play,POSITIVE,0.9124148488044739,positive
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,boa,Google Play,NEGATIVE,0.9996222257614136,negative
I have experiance,5,2024-07-19,boa,Google Play,NEGATIVE,0.8070297837257385,negative
The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19,boa,Google Play,NEGATIVE,0.9997739195823669,negative
Wow,5,2024-07-19,boa,Google Play,POSITIVE,0.999592125415802,positive
Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19,boa,Google Play,NEGATIVE,0.999760091304779,negative
ርይርፍ,3,2024-07-19,boa,Google Play,NEGATIVE,0.6970565915107727,negative
The previous application is much better than this one,1,2024-07-18,boa,Google Play,POSITIVE,0.9991149306297302,positive
"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18,boa,Google Play,NEGATIVE,0.9994294047355652,negative
mal,5,2024-07-16,boa,Google Play,NEGATIVE,0.9996137022972107,negative
It is not working at all,1,2024-07-16,boa,Google Play,NEGATIVE,0.9997811913490295,negative
Excellent,5,2024-07-16,boa,Google Play,POSITIVE,0.9998434782028198,positive
The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16,boa,Google Play,NEGATIVE,0.999705970287323,negative
Wow,5,2024-07-16,boa,Google Play,POSITIVE,0.999592125415802,positive
😞😞😞😞,1,2024-07-16,boa,Google Play,NEGATIVE,0.6970565915107727,negative
መቸሸጠ,5,2025-06-03,dashen,Google Play,NEGATIVE,0.6970565915107727,negative
wow,5,2025-06-03,dashen,Google Play,POSITIVE,0.999592125415802,positive
gadaa,5,2025-06-01,dashen,Google Play,NEGATIVE,0.7211463451385498,negative
Massive upgrade from the Amole app.,5,2025-05-31,dashen,Google Play,POSITIVE,0.9646419286727905,positive
good,4,2025-05-31,dashen,Google Play,POSITIVE,0.9998161196708679,positive
very good for this app,5,2025-05-31,dashen,Google Play,POSITIVE,0.9998138546943665,positive
top,5,2025-05-31,dashen,Google Play,POSITIVE,0.9997069239616394,positive
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,dashen,Google Play,NEGATIVE,0.999607503414154,negative
Wow,5,2025-05-30,dashen,Google Play,POSITIVE,0.999592125415802,positive
good,5,2025-05-30,dashen,Google Play,POSITIVE,0.9998161196708679,positive
wow to it saff and this app,5,2025-05-30,dashen,Google Play,POSITIVE,0.9985712766647339,positive
it too slow,3,2025-05-29,dashen,Google Play,NEGATIVE,0.9996801614761353,negative
ዳሽን ባንክ ይለያል,4,2025-05-28,dashen,Google Play,NEGATIVE,0.8337252736091614,negative
real life changer,5,2025-05-28,dashen,Google Play,POSITIVE,0.9997788071632385,positive
👍👍👍,5,2025-05-28,dashen,Google Play,NEGATIVE,0.6970565915107727,negative
good,5,2025-05-28,dashen,Google Play,POSITIVE,0.9998161196708679,positive
nice application,5,2025-05-27,dashen,Google Play,POSITIVE,0.9998229146003723,positive
good,5,2025-05-27,dashen,Google Play,POSITIVE,0.9998161196708679,positive
wow,5,2025-05-27,dashen,Google Play,POSITIVE,0.999592125415802,positive
useless app ever loading take long,1,2025-05-27,dashen,Google Play,NEGATIVE,0.9997350573539734,negative
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,dashen,Google Play,POSITIVE,0.999617338180542,positive
very useful App,1,2025-05-26,dashen,Google Play,POSITIVE,0.9995785355567932,positive
"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,dashen,Google Play,NEGATIVE,0.8351486325263977,negative
Wawww,5,2025-05-24,dashen,Google Play,NEGATIVE,0.9418038129806519,negative
it is good but some times says duplicate transaction why?,5,2025-05-24,dashen,Google Play,NEGATIVE,0.9836630821228027,negative
very Nice,5,2025-05-23,dashen,Google Play,POSITIVE,0.9998563528060913,positive
its best,5,2025-05-23,dashen,Google Play,POSITIVE,0.9998121857643127,positive
it is not as good as to the other mobile bank app.,1,2025-05-22,dashen,Google Play,NEGATIVE,0.999786913394928,negative
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,dashen,Google Play,POSITIVE,0.9996517896652222,positive
wow,5,2025-05-20,dashen,Google Play,POSITIVE,0.999592125415802,positive
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,dashen,Google Play,NEGATIVE,0.9939862489700317,negative
good,5,2025-05-20,dashen,Google Play,POSITIVE,0.9998161196708679,positive
its best,5,2025-05-19,dashen,Google Play,POSITIVE,0.9998121857643127,positive
The best app ever in finance sector,5,2025-05-18,dashen,Google Play,POSITIVE,0.9998089671134949,positive
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,dashen,Google Play,NEGATIVE,0.9983357787132263,negative
dashen bank or dashen super app?,1,2025-05-17,dashen,Google Play,NEGATIVE,0.9937525391578674,negative
wowwwe app,5,2025-05-17,dashen,Google Play,POSITIVE,0.9829692840576172,positive
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,dashen,Google Play,NEGATIVE,0.9994332194328308,negative
good,5,2025-05-16,dashen,Google Play,POSITIVE,0.9998161196708679,positive
always lagging,1,2025-05-16,dashen,Google Play,NEGATIVE,0.9998013377189636,negative
Amazing Application...,5,2025-05-16,dashen,Google Play,POSITIVE,0.9998786449432373,positive
Fantastic,5,2025-05-16,dashen,Google Play,POSITIVE,0.9998743534088135,positive
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,dashen,Google Play,NEGATIVE,0.9976341724395752,negative
its my choice,5,2025-05-15,dashen,Google Play,POSITIVE,0.9962010979652405,positive
wow apo,5,2025-05-15,dashen,Google Play,POSITIVE,0.9994785189628601,positive
awesome app keep going,5,2025-05-14,dashen,Google Play,POSITIVE,0.9998502731323242,positive
wow,5,2025-05-14,dashen,Google Play,POSITIVE,0.999592125415802,positive
👍,5,2025-05-14,dashen,Google Play,NEGATIVE,0.6970565915107727,negative
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,dashen,Google Play,POSITIVE,0.9992207288742065,positive
Game changer,5,2025-05-13,dashen,Google Play,POSITIVE,0.9887570738792419,positive
Totally amazing,5,2025-05-13,dashen,Google Play,POSITIVE,0.9998782873153687,positive
super 😎,5,2025-05-13,dashen,Google Play,POSITIVE,0.9331682920455933,positive
what a helpful app!!!!,5,2025-05-13,dashen,Google Play,POSITIVE,0.9990901947021484,positive
Good,4,2025-05-13,dashen,Google Play,POSITIVE,0.9998161196708679,positive
nice,5,2025-05-13,dashen,Google Play,POSITIVE,0.9998552799224854,positive
wow,5,2025-05-13,dashen,Google Play,POSITIVE,0.999592125415802,positive
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,dashen,Google Play,POSITIVE,0.9997262358665466,positive
fast,5,2025-05-12,dashen,Google Play,POSITIVE,0.9989494681358337,positive
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,dashen,Google Play,POSITIVE,0.9966461062431335,positive
"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",4,2025-05-10,dashen,Google Play,POSITIVE,0.9991555213928223,positive
good,5,2025-05-09,dashen,Google Play,POSITIVE,0.9998161196708679,positive
Amazing app super easy to use and best design. loved it.,5,2025-05-09,dashen,Google Play,POSITIVE,0.9998630285263062,positive
its the best ever,5,2025-05-09,dashen,Google Play,POSITIVE,0.9998552799224854,positive
nice,5,2025-05-08,dashen,Google Play,POSITIVE,0.9998552799224854,positive
excellent game changer App,5,2025-05-08,dashen,Google Play,POSITIVE,0.9998358488082886,positive
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,dashen,Google Play,POSITIVE,0.9995176792144775,positive
it seems me logging out within minutes,1,2025-05-03,dashen,Google Play,NEGATIVE,0.9982207417488098,negative
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,dashen,Google Play,NEGATIVE,0.9857989549636841,negative
yes i want dashen super open,5,2025-05-02,dashen,Google Play,POSITIVE,0.9994350075721741,positive
Best App,5,2025-05-02,dashen,Google Play,POSITIVE,0.999686598777771,positive
faster than this version,5,2025-05-01,dashen,Google Play,POSITIVE,0.9991979002952576,positive
"Best UI mobile banking app, props to design team",5,2025-04-30,dashen,Google Play,POSITIVE,0.9991565942764282,positive
thank you,4,2025-04-30,dashen,Google Play,POSITIVE,0.9998352527618408,positive
great app,5,2025-04-30,dashen,Google Play,POSITIVE,0.999821126461029,positive
bad.,1,2025-04-30,dashen,Google Play,NEGATIVE,0.9997698664665222,negative
Dashen bank always one step ahead,5,2025-04-30,dashen,Google Play,POSITIVE,0.9996015429496765,positive
dashen super app is secure band very easy,5,2025-04-29,dashen,Google Play,POSITIVE,0.9899651408195496,positive
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,dashen,Google Play,POSITIVE,0.9995939135551453,positive
best app I have ever seen,5,2025-04-29,dashen,Google Play,POSITIVE,0.9996102452278137,positive
best of best,5,2025-04-29,dashen,Google Play,POSITIVE,0.9997496008872986,positive
waw,5,2025-04-28,dashen,Google Play,NEGATIVE,0.7346178889274597,negative
best app,5,2025-04-28,dashen,Google Play,POSITIVE,0.999686598777771,positive
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,dashen,Google Play,NEGATIVE,0.9992387294769287,negative
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,dashen,Google Play,POSITIVE,0.9997221827507019,positive
wow appl,5,2025-04-28,dashen,Google Play,POSITIVE,0.9994691014289856,positive
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,dashen,Google Play,NEGATIVE,0.9994646906852722,negative
very nice,5,2025-04-26,dashen,Google Play,POSITIVE,0.9998563528060913,positive
great,4,2025-04-26,dashen,Google Play,POSITIVE,0.9998630285263062,positive
It is one of the best app ever use it and do it,5,2025-04-26,dashen,Google Play,POSITIVE,0.9997931122779846,positive
"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,dashen,Google Play,NEGATIVE,0.9997708201408386,negative
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,dashen,Google Play,POSITIVE,0.9996446371078491,positive
Very easy and Fast.,5,2025-04-24,dashen,Google Play,POSITIVE,0.9995487332344055,positive
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,dashen,Google Play,NEGATIVE,0.9392755627632141,negative
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,dashen,Google Play,NEGATIVE,0.9993688464164734,negative
execellent,5,2025-04-24,dashen,Google Play,NEGATIVE,0.9866806864738464,negative
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,dashen,Google Play,POSITIVE,0.9998038411140442,positive
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,dashen,Google Play,NEGATIVE,0.7598550915718079,negative
it is incredible product.,5,2025-04-23,dashen,Google Play,POSITIVE,0.9998867511749268,positive
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,dashen,Google Play,POSITIVE,0.9997783303260803,positive
best app,5,2025-04-23,dashen,Google Play,POSITIVE,0.999686598777771,positive
ok,5,2025-04-23,dashen,Google Play,POSITIVE,0.9997851252555847,positive
"It's an amazing app, experience it!!",5,2025-04-23,dashen,Google Play,POSITIVE,0.9998760223388672,positive
This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,dashen,Google Play,POSITIVE,0.9997599720954895,positive
It is the best application!!!,5,2025-04-22,dashen,Google Play,POSITIVE,0.9998468160629272,positive
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,dashen,Google Play,POSITIVE,0.9998323917388916,positive
its features are so dynamic,5,2025-04-22,dashen,Google Play,POSITIVE,0.999643087387085,positive
fast &Friendly user Application.,5,2025-04-22,dashen,Google Play,POSITIVE,0.9993237257003784,positive
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,dashen,Google Play,POSITIVE,0.9997664093971252,positive
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,dashen,Google Play,POSITIVE,0.9874821901321411,positive
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,dashen,Google Play,POSITIVE,0.9995126724243164,positive
Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,5,2025-04-22,dashen,Google Play,POSITIVE,0.9990369081497192,positive
Great for everyday banking and payments on the go,5,2025-04-22,dashen,Google Play,POSITIVE,0.9998255372047424,positive
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,dashen,Google Play,POSITIVE,0.9997794032096863,positive
making transactions has never been easier. the new update is just amazing,5,2025-04-22,dashen,Google Play,POSITIVE,0.9998310804367065,positive
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,dashen,Google Play,POSITIVE,0.9850903749465942,positive
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,dashen,Google Play,POSITIVE,0.999284565448761,positive
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,dashen,Google Play,NEGATIVE,0.9886249303817749,negative
Convenient!,5,2025-04-22,dashen,Google Play,POSITIVE,0.9936902523040771,positive
It is an amazing application that meets the needs of customers.,5,2025-04-22,dashen,Google Play,POSITIVE,0.999864935874939,positive
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,dashen,Google Play,POSITIVE,0.9731148481369019,positive
the best Supper App ever,5,2025-04-22,dashen,Google Play,POSITIVE,0.999849796295166,positive
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,dashen,Google Play,POSITIVE,0.9990382194519043,positive
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,dashen,Google Play,POSITIVE,0.999815046787262,positive
Dashen bank is my number one choice,5,2025-04-22,dashen,Google Play,POSITIVE,0.9996331930160522,positive
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,dashen,Google Play,POSITIVE,0.9994714856147766,positive
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9991614818572998,positive
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,dashen,Google Play,POSITIVE,0.9998248219490051,positive
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,dashen,Google Play,POSITIVE,0.9990429282188416,positive
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,dashen,Google Play,POSITIVE,0.9997945427894592,positive
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,dashen,Google Play,POSITIVE,0.9997891783714294,positive
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9998010993003845,positive
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,dashen,Google Play,POSITIVE,0.9997546076774597,positive
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,dashen,Google Play,POSITIVE,0.9998537302017212,positive
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,dashen,Google Play,POSITIVE,0.9997860789299011,positive
"This app has everything I was looking for, dashen is becoming a grandmaster.",5,2025-04-21,dashen,Google Play,POSITIVE,0.9995651841163635,positive
Very convenient,5,2025-04-21,dashen,Google Play,POSITIVE,0.9988445043563843,positive
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,dashen,Google Play,POSITIVE,0.9997797608375549,positive
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,dashen,Google Play,POSITIVE,0.9991359114646912,positive
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9991750121116638,positive
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,dashen,Google Play,POSITIVE,0.9995538592338562,positive
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9982724189758301,positive
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,dashen,Google Play,POSITIVE,0.9994187355041504,positive
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,dashen,Google Play,POSITIVE,0.9995588660240173,positive
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,dashen,Google Play,POSITIVE,0.9992392063140869,positive
Excellent app.,5,2025-04-21,dashen,Google Play,POSITIVE,0.9998461008071899,positive
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,dashen,Google Play,POSITIVE,0.9991500377655029,positive
thanks again,5,2025-04-21,dashen,Google Play,POSITIVE,0.9998217225074768,positive
Super Easy To Use and Fast Transaction.,5,2025-04-21,dashen,Google Play,POSITIVE,0.996877908706665,positive
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,dashen,Google Play,POSITIVE,0.999527096748352,positive
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9953939914703369,positive
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9982413053512573,positive
what an App,5,2025-04-21,dashen,Google Play,POSITIVE,0.9938238859176636,positive
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,dashen,Google Play,POSITIVE,0.9998598098754883,positive
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,dashen,Google Play,POSITIVE,0.9974797368049622,positive
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,dashen,Google Play,POSITIVE,0.9997472167015076,positive
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9998795986175537,positive
"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21,dashen,Google Play,POSITIVE,0.9998557567596436,positive
"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9997962117195129,positive
"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,dashen,Google Play,POSITIVE,0.8947896361351013,positive
the chat banking and unique and only app that alow money request!!,5,2025-04-21,dashen,Google Play,NEGATIVE,0.9822685718536377,negative
Better and inclusive app!,5,2025-04-21,dashen,Google Play,POSITIVE,0.999285876750946,positive
Amazing Application,5,2025-04-21,dashen,Google Play,POSITIVE,0.9998698234558105,positive
It keep my time to pay my bills and I generate my satment easily,5,2025-04-21,dashen,Google Play,POSITIVE,0.996675968170166,positive
"It's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,dashen,Google Play,POSITIVE,0.9998683929443359,positive
A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21,dashen,Google Play,POSITIVE,0.9993858337402344,positive
"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",5,2025-04-21,dashen,Google Play,POSITIVE,0.9997283816337585,positive
"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",5,2025-04-21,dashen,Google Play,POSITIVE,0.9997382760047913,positive
"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9996484518051147,positive
"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9998247027397156,positive
"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",5,2025-04-21,dashen,Google Play,POSITIVE,0.9998260140419006,positive
Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,5,2025-04-21,dashen,Google Play,POSITIVE,0.9817668795585632,positive
"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",5,2025-04-21,dashen,Google Play,POSITIVE,0.9943593144416809,positive
it's a hestorical app. in the bank industry.,5,2025-04-21,dashen,Google Play,NEGATIVE,0.9915915727615356,negative
"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",4,2025-04-21,dashen,Google Play,POSITIVE,0.9996839761734009,positive
"easy &,simple to use",5,2025-04-21,dashen,Google Play,POSITIVE,0.9968307614326477,positive
